date,time,flight_no,airline,status,destination,terminal,aisle,gate,status_time,cal_time,delta
2023-11-04,19:50,UO 226,HKE,Dep 19:59,NGB,T1,H,207,2023-11-04 19:59:00,2023-11-04 19:50:00,9.0
2023-11-04,19:50,UO 628,HKE,Dep 19:48,HND,T1,H,209,2023-11-04 19:48:00,2023-11-04 19:50:00,-2.0
2023-11-04,19:55,SQ 897,SIA,Dep 19:58,SIN,T1,F,8,2023-11-04 19:58:00,2023-11-04 19:55:00,3.0
2023-11-04,19:55,CI 920,CAL,Dep 19:56,TPE,T1,F,68,2023-11-04 19:56:00,2023-11-04 19:55:00,1.0
2023-11-04,20:00,CX 892,CPA,Dep 20:05,SFO,T1,C,3,2023-11-04 20:05:00,2023-11-04 20:00:00,5.0
2023-11-04,20:05,CX 988,CPA,Dep 21:06,CAN,T1,A,69,2023-11-04 21:06:00,2023-11-04 20:05:00,61.0
2023-11-04,20:05,UA 802,UAL,Dep 22:53,LAX,T1,G,6,2023-11-04 22:53:00,2023-11-04 20:05:00,168.0
2023-11-04,20:10,CX 663,CPA,Dep 21:01,BOM,T1,C,28,2023-11-04 21:01:00,2023-11-04 20:10:00,51.0
2023-11-04,20:10,UO 764,HKE,Dep 20:16,HKT,T1,H,211,2023-11-04 20:16:00,2023-11-04 20:10:00,6.0
2023-11-04,20:10,FD 505,AIQ,Dep 20:03,DMK,T1,L,16,2023-11-04 20:03:00,2023-11-04 20:10:00,-7.0
2023-11-04,20:15,CA 116,CCA,Dep 20:35,PEK,T1,J,522,2023-11-04 20:35:00,2023-11-04 20:15:00,20.0
2023-11-04,20:20,MU 506,CES,Dep 20:16,PVG,T1,J,10,2023-11-04 20:16:00,2023-11-04 20:20:00,-4.0
2023-11-04,20:25,CX 757,CPA,Dep 20:35,BKK,T1,A,62,2023-11-04 20:35:00,2023-11-04 20:25:00,10.0
2023-11-04,20:30,HX 220,CRK,Dep 20:36,NKG,T1,K,217,2023-11-04 20:36:00,2023-11-04 20:30:00,6.0
2023-11-04,20:30,CX 679,CPA,Dep 21:10,DEL,T1,C,46,2023-11-04 21:10:00,2023-11-04 20:30:00,40.0
2023-11-04,20:35,CI 936,CAL,Dep 20:35,KHH,T1,F,34,2023-11-04 20:35:00,2023-11-04 20:35:00,0.0
2023-11-04,20:35,HO 1292,DKH,Dep 20:38,PVG,T1,K,18,2023-11-04 20:38:00,2023-11-04 20:35:00,3.0
2023-11-04,20:40,AK 238,AXM,Dep 23:20,BKI,T1,L,10,2023-11-04 23:20:00,2023-11-04 20:40:00,160.0
2023-11-04,20:45,TG 607,THA,Dep 20:54,BKK,T1,H,66,2023-11-04 20:54:00,2023-11-04 20:45:00,9.0
2023-11-04,20:50,CX 623,CPA,Dep 21:02,BLR,T1,C,44,2023-11-04 21:02:00,2023-11-04 20:50:00,12.0
2023-11-04,20:50,FD 525,AIQ,Dep 20:48,HKT,T1,L,25,2023-11-04 20:48:00,2023-11-04 20:50:00,-2.0
2023-11-04,20:50,CX 2448,CPA,Dep 20:45,KHH,T1,A,15,2023-11-04 20:45:00,2023-11-04 20:50:00,-5.0
2023-11-04,21:00,RW 661,RYL,Dep 21:14,CRK,T1,D,40,2023-11-04 21:14:00,2023-11-04 21:00:00,14.0
2023-11-04,21:00,EK 385,UAE,Dep 21:04,"BKK, DXB",T1,G,60,2023-11-04 21:04:00,2023-11-04 21:00:00,4.0
2023-11-04,21:10,BR 858,EVA,Dep 21:17,TPE,T1,E,32,2023-11-04 21:17:00,2023-11-04 21:10:00,7.0
2023-11-04,21:10,CI 924,CAL,Dep 21:07,TPE,T1,F,11,2023-11-04 21:07:00,2023-11-04 21:10:00,-3.0
2023-11-04,21:10,HX 234,CRK,Dep 21:19,PVG,T1,K,206,2023-11-04 21:19:00,2023-11-04 21:10:00,9.0
2023-11-04,21:15,VJ 967,VJC,Dep 21:25,DAD,T1,D,70,2023-11-04 21:25:00,2023-11-04 21:15:00,10.0
2023-11-04,21:15,5J 121,CEB,Dep 21:33,CRK,T1,L,68,2023-11-04 21:33:00,2023-11-04 21:15:00,18.0
2023-11-04,21:20,AK 131,AXM,Dep 21:26,KUL,T1,L,16,2023-11-04 21:26:00,2023-11-04 21:20:00,6.0
2023-11-04,21:20,CX 161,CPA,Dep 21:44,SYD,T1,A,71,2023-11-04 21:44:00,2023-11-04 21:20:00,24.0
2023-11-04,21:25,HX 128,CRK,Dep 21:19,HGH,T1,K,210,2023-11-04 21:19:00,2023-11-04 21:25:00,-6.0
2023-11-04,21:30,CX 667,CPA,Dep 21:34,DAC,T1,C,61,2023-11-04 21:34:00,2023-11-04 21:30:00,4.0
2023-11-04,21:30,UA 878,UAL,Dep 21:40,SFO,T1,G,5,2023-11-04 21:40:00,2023-11-04 21:30:00,10.0
2023-11-04,21:35,CX 113,CPA,Dep 22:08,AKL,T1,A,9,2023-11-04 22:08:00,2023-11-04 21:35:00,33.0
2023-11-04,21:45,AY 100,FIN,Dep 02:39 (05/11/2023),HEL,T1,K,513,2023-11-05 02:39:00,2023-11-04 21:45:00,294.0
2023-11-04,21:45,CX 448,CPA,Dep 21:50,KHH,T1,A,13,2023-11-04 21:50:00,2023-11-04 21:45:00,5.0
2023-11-04,22:00,5J 115,CEB,Dep 22:13,MNL,T1,L,10,2023-11-04 22:13:00,2023-11-04 22:00:00,13.0
2023-11-04,22:05,CX 939,CPA,Dep 22:17,MNL,T1,C,25,2023-11-04 22:17:00,2023-11-04 22:05:00,12.0
2023-11-04,22:25,FD 503,AIQ,Dep 01:25 (05/11/2023),DMK,T1,L,24,2023-11-05 01:25:00,2023-11-04 22:25:00,180.0
2023-11-04,22:40,AF 185,AFR,Dep 22:44,CDG,T1,D,26,2023-11-04 22:44:00,2023-11-04 22:40:00,4.0
2023-11-04,22:45,PR 311,PAL,Dep 22:33,MNL,T1,F,19,2023-11-04 22:33:00,2023-11-04 22:45:00,-12.0
2023-11-04,22:50,LX 139,SWR,Dep 23:20,ZRH,T1,F,27,2023-11-04 23:20:00,2023-11-04 22:50:00,30.0
2023-11-04,22:55,CX 251,CPA,Dep 22:58,LHR,T1,A,65,2023-11-04 22:58:00,2023-11-04 22:55:00,3.0
2023-11-04,22:55,CX 408,CPA,Dep 22:53,TPE,T1,A,1,2023-11-04 22:53:00,2023-11-04 22:55:00,-2.0
2023-11-04,22:55,HX 779,CRK,Dep 22:52,BKK,T1,K,215,2023-11-04 22:52:00,2023-11-04 22:55:00,-3.0
2023-11-04,23:00,BA 032,BAW,Dep 23:07,LHR,T1,J,30,2023-11-04 23:07:00,2023-11-04 23:00:00,7.0
2023-11-04,23:20,CX 271,CPA,Dep 23:35,AMS,T1,C,66,2023-11-04 23:35:00,2023-11-04 23:20:00,15.0
2023-11-04,23:30,TK 071,THY,Dep 23:25,IST,T1,D,31,2023-11-04 23:25:00,2023-11-04 23:30:00,-5.0
2023-11-04,23:35,CX 255,CPA,Dep 00:23 (05/11/2023),LHR,T1,A,23,2023-11-05 00:23:00,2023-11-04 23:35:00,48.0
2023-11-04,23:40,BA 028,BAW,Dep 23:45,LHR,T1,J,24,2023-11-04 23:45:00,2023-11-04 23:40:00,5.0
2023-11-04,23:45,LH 797,DLH,Dep 23:47,FRA,T1,F,29,2023-11-04 23:47:00,2023-11-04 23:45:00,2.0
2023-11-04,23:50,HX 761,CRK,Dep 23:51,BKK,T1,K,203,2023-11-04 23:51:00,2023-11-04 23:50:00,1.0
2023-11-04,23:55,ET 645,ETH,Dep 00:08 (05/11/2023),ADD,T1,D,71,2023-11-05 00:08:00,2023-11-04 23:55:00,13.0
2023-11-04,23:55,CX 101,CPA,Dep 00:14 (05/11/2023),SYD,T1,A,28,2023-11-05 00:14:00,2023-11-04 23:55:00,19.0
2023-11-04,23:55,UO 624,HKE,Dep 23:58,HND,T1,H,205,2023-11-04 23:58:00,2023-11-04 23:55:00,3.0
2023-11-05,00:05,CX 261,CPA,Dep 00:05,CDG,T1,BC,67,2023-11-05 00:05:00,2023-11-05 00:05:00,0.0
2023-11-05,00:15,CX 237,CPA,Dep 00:13,LHR,T1,A,46,2023-11-05 00:13:00,2023-11-05 00:15:00,-2.0
2023-11-05,00:15,CX 289,CPA,Dep 00:23,FRA,T1,BC,62,2023-11-05 00:23:00,2023-11-05 00:15:00,8.0
2023-11-05,00:15,CX 880,CPA,Dep 00:13,LAX,T1,BC,41,2023-11-05 00:13:00,2023-11-05 00:15:00,-2.0
2023-11-05,00:20,CX 315,CPA,Dep 00:49,MAD,T1,BC,9,2023-11-05 00:49:00,2023-11-05 00:20:00,29.0
2023-11-05,00:25,CX 105,CPA,Dep 00:33,MEL,T1,A,43,2023-11-05 00:33:00,2023-11-05 00:25:00,8.0
2023-11-05,00:30,OZ 746,AAR,Dep 00:23,ICN,T1,E,26,2023-11-05 00:23:00,2023-11-05 00:30:00,-7.0
2023-11-05,00:30,CX 749,CPA,Dep 01:04,JNB,T1,BC,7,2023-11-05 01:04:00,2023-11-05 00:30:00,34.0
2023-11-05,00:30,QR 815,QTR,Dep 00:32,DOH,T1,E,34,2023-11-05 00:32:00,2023-11-05 00:30:00,2.0
2023-11-05,00:35,EK 381,UAE,Dep 01:16,DXB,T1,G,60,2023-11-05 01:16:00,2023-11-05 00:35:00,41.0
2023-11-05,00:40,CX 383,CPA,Dep 00:43,ZRH,T1,BC,63,2023-11-05 00:43:00,2023-11-05 00:40:00,3.0
2023-11-05,00:55,KE 178,KAL,Dep 01:03,ICN,T1,G,30,2023-11-05 01:03:00,2023-11-05 00:55:00,8.0
2023-11-05,01:25,CX 524,CPA,Dep 01:20,NRT,T1,A,25,2023-11-05 01:20:00,2023-11-05 01:25:00,-5.0
2023-11-05,01:35,MM 068,APJ,Dep 01:36,KIX,T1,K,29,2023-11-05 01:36:00,2023-11-05 01:35:00,1.0
2023-11-05,01:50,CX 566,CPA,Dep 01:49,KIX,T1,A,61,2023-11-05 01:49:00,2023-11-05 01:50:00,-1.0
2023-11-05,01:55,HX 707,CRK,Dep 01:51,DPS,T1,K,212,2023-11-05 01:51:00,2023-11-05 01:55:00,-4.0
2023-11-05,02:05,KE 180,KAL,Dep 02:10,ICN,T1,G,10,2023-11-05 02:10:00,2023-11-05 02:05:00,5.0
2023-11-05,02:20,HX 606,CRK,Dep 02:13,NRT,T1,K,214,2023-11-05 02:13:00,2023-11-05 02:20:00,-7.0
2023-11-05,02:30,TW 118,TWB,Dep 02:37,ICN,T1,G,26,2023-11-05 02:37:00,2023-11-05 02:30:00,7.0
2023-11-05,02:40,UO 676,HKE,Dep 02:37,CJU,T1,H,210,2023-11-05 02:37:00,2023-11-05 02:40:00,-3.0
2023-11-05,02:50,HX 602,CRK,Dep 02:40,KIX,T1,K,218,2023-11-05 02:40:00,2023-11-05 02:50:00,-10.0
2023-11-05,03:20,CX 844,CPA,Dep 03:25,JFK,T1,BC,9,2023-11-05 03:25:00,2023-11-05 03:20:00,5.0
2023-11-05,07:10,UO 618,HKE,Dep 07:04,ICN,T1,H,219,2023-11-05 07:04:00,2023-11-05 07:10:00,-6.0
2023-11-05,07:30,CX 366,CPA,Dep 07:29,PVG,T1,A,35,2023-11-05 07:29:00,2023-11-05 07:30:00,-1.0
2023-11-05,07:30,CX 907,CPA,Dep 07:33,MNL,T1,BC,14,2023-11-05 07:33:00,2023-11-05 07:30:00,3.0
2023-11-05,07:35,UO 550,HKE,Dep 07:36,HAN,T1,H,201,2023-11-05 07:36:00,2023-11-05 07:35:00,1.0
2023-11-05,07:35,UO 724,HKE,Dep 07:25,HKT,T1,H,215,2023-11-05 07:25:00,2023-11-05 07:35:00,-10.0
2023-11-05,07:35,UO 820,HKE,Dep 07:36,OKA,T1,H,211,2023-11-05 07:36:00,2023-11-05 07:35:00,1.0
2023-11-05,07:45,UO 600,HKE,Dep 07:44,FUK,T1,H,218,2023-11-05 07:44:00,2023-11-05 07:45:00,-1.0
2023-11-05,07:50,CX 958,CPA,Dep 08:24,HGH,T1,A,11,2023-11-05 08:24:00,2023-11-05 07:50:00,34.0
2023-11-05,07:55,CX 982,CPA,Dep 07:57,CAN,T1,A,49,2023-11-05 07:57:00,2023-11-05 07:55:00,2.0
2023-11-05,08:00,CX 488,CPA,Dep 08:03,TPE,T1,E,48,2023-11-05 08:03:00,2023-11-05 08:00:00,3.0
2023-11-05,08:00,UO 130,HKE,Dep 07:59,KHH,T1,H,217,2023-11-05 07:59:00,2023-11-05 08:00:00,-1.0
2023-11-05,08:10,CI 922,CAL,Dep 08:06,TPE,T1,F,68,2023-11-05 08:06:00,2023-11-05 08:10:00,-4.0
2023-11-05,08:10,CX 434,CPA,Dep 08:14,ICN,T1,A,65,2023-11-05 08:14:00,2023-11-05 08:10:00,4.0
2023-11-05,08:10,CX 526,CPA,Dep 08:19,NRT,T1,A,27,2023-11-05 08:19:00,2023-11-05 08:10:00,9.0
2023-11-05,08:10,CX 596,CPA,Dep 08:14,KIX,T1,A,50,2023-11-05 08:14:00,2023-11-05 08:10:00,4.0
2023-11-05,08:15,CX 633,CPA,Dep 08:21,PEN,T1,E,70,2023-11-05 08:21:00,2023-11-05 08:15:00,6.0
2023-11-05,08:15,HB 340,HGB,Dep 08:18,KIX,T1,D,230,2023-11-05 08:18:00,2023-11-05 08:15:00,3.0
2023-11-05,08:25,CX 257,CPA,Dep 08:31,LHR,T1,BC,61,2023-11-05 08:31:00,2023-11-05 08:25:00,6.0
2023-11-05,08:25,HX 640,CRK,Dep 08:24,FUK,T1,K,216,2023-11-05 08:24:00,2023-11-05 08:25:00,-1.0
2023-11-05,08:25,CX 767,CPA,Dep 08:34,SGN,T1,BC,46,2023-11-05 08:34:00,2023-11-05 08:25:00,9.0
2023-11-05,08:25,HB 760,HGB,Dep 08:22,ICN,T1,D,208,2023-11-05 08:22:00,2023-11-05 08:25:00,-3.0
2023-11-05,08:30,CA 118,CCA,Dep 08:33,PEK,T1,J,522,2023-11-05 08:33:00,2023-11-05 08:30:00,3.0
2023-11-05,08:30,CX 564,CPA,Dep 08:43,"TPE, KIX",T1,E,64,2023-11-05 08:43:00,2023-11-05 08:30:00,13.0
2023-11-05,08:30,CX 936,CPA,Dep 08:28,WUH,T1,A,13,2023-11-05 08:28:00,2023-11-05 08:30:00,-2.0
2023-11-05,08:35,CX 771,CPA,Dep 08:40,HKT,T1,A,6,2023-11-05 08:40:00,2023-11-05 08:35:00,5.0
2023-11-05,08:40,HX 690,CRK,Dep 08:39,CTS,T1,K,212,2023-11-05 08:39:00,2023-11-05 08:40:00,-1.0
2023-11-05,08:45,CX 139,CPA,Dep 08:53,SYD,T1,E,25,2023-11-05 08:53:00,2023-11-05 08:45:00,8.0
2023-11-05,08:45,CX 512,CPA,Dep 08:51,FUK,T1,A,19,2023-11-05 08:51:00,2023-11-05 08:45:00,6.0
2023-11-05,08:50,HX 664,CRK,Dep 08:49,NGO,T1,K,219,2023-11-05 08:49:00,2023-11-05 08:50:00,-1.0
2023-11-05,08:50,CX 432,CPA,Dep 08:48,KHH,T1,E,2,2023-11-05 08:48:00,2023-11-05 08:50:00,-2.0
2023-11-05,08:50,CX 741,CPA,Dep 09:18,HAN,T1,B,15,2023-11-05 09:18:00,2023-11-05 08:50:00,28.0
2023-11-05,08:50,CZ 5010,CSN,Dep 08:45,PKX,T1,J,521,2023-11-05 08:45:00,2023-11-05 08:50:00,-5.0
2023-11-05,08:55,UK 102,VTI,Dep 09:10,DEL,T1,D,10,2023-11-05 09:10:00,2023-11-05 08:55:00,15.0
2023-11-05,08:55,CX 548,CPA,Dep 09:02,HND,T1,A,41,2023-11-05 09:02:00,2023-11-05 08:55:00,7.0
2023-11-05,08:55,UO 686,HKE,Dep 09:31,KIX,T1,H,229,2023-11-05 09:31:00,2023-11-05 08:55:00,36.0
2023-11-05,08:55,HB 702,HGB,Dep 09:02,TPE,T1,D,230,2023-11-05 09:02:00,2023-11-05 08:55:00,7.0
2023-11-05,09:00,HX 236,CRK,Dep 09:04,PVG,T1,K,214,2023-11-05 09:04:00,2023-11-05 09:00:00,4.0
2023-11-05,09:00,CX 386,CPA,Dep 09:01,PEK,T1,A,47,2023-11-05 09:01:00,2023-11-05 09:00:00,1.0
2023-11-05,09:00,CX 530,CPA,Dep 08:57,"TPE, NGO",T1,E,8,2023-11-05 08:57:00,2023-11-05 09:00:00,-3.0
2023-11-05,09:00,CX 759,CPA,Dep 09:09,SIN,T1,E,29,2023-11-05 09:09:00,2023-11-05 09:00:00,9.0
2023-11-05,09:00,CX 901,CPA,Dep 09:04,MNL,T1,B,69,2023-11-05 09:04:00,2023-11-05 09:00:00,4.0
2023-11-05,09:05,SQ 899,SIA,Dep 09:07,SIN,T1,F,5,2023-11-05 09:07:00,2023-11-05 09:05:00,2.0
2023-11-05,09:05,HX 252,CRK,Dep 09:08,TPE,T1,K,203,2023-11-05 09:08:00,2023-11-05 09:05:00,3.0
2023-11-05,09:05,CX 504,CPA,Dep 09:11,NRT,T1,A,33,2023-11-05 09:11:00,2023-11-05 09:05:00,6.0
2023-11-05,09:05,UO 674,HKE,Dep 09:11,PUS,T1,H,228,2023-11-05 09:11:00,2023-11-05 09:05:00,6.0
2023-11-05,09:10,CX 580,CPA,Dep 09:08,CTS,T1,A,32,2023-11-05 09:08:00,2023-11-05 09:10:00,-2.0
2023-11-05,09:10,UO 758,HKE,Dep 09:21,BKK,T1,H,206,2023-11-05 09:21:00,2023-11-05 09:10:00,11.0
2023-11-05,09:15,HX 608,CRK,Dep 09:30,NRT,T1,K,204,2023-11-05 09:30:00,2023-11-05 09:15:00,15.0
2023-11-05,09:20,CX 410,CPA,Dep 09:44,ICN,T1,A,24,2023-11-05 09:44:00,2023-11-05 09:20:00,24.0
2023-11-05,09:20,CX 777,CPA,Dep 09:19,CGK,T1,B,45,2023-11-05 09:19:00,2023-11-05 09:20:00,-1.0
2023-11-05,09:20,HB 320,HGB,Dep 09:35,NRT,T1,D,202,2023-11-05 09:35:00,2023-11-05 09:20:00,15.0
2023-11-05,09:25,5J 273,CEB,Dep 09:28,MNL,T1,L,35,2023-11-05 09:28:00,2023-11-05 09:25:00,3.0
2023-11-05,09:30,CX 830,CPA,Dep 09:32,JFK,T1,B,3,2023-11-05 09:32:00,2023-11-05 09:30:00,2.0
2023-11-05,09:30,CX 970,CPA,Dep 11:04,XMN,T1,A,,2023-11-05 11:04:00,2023-11-05 09:30:00,94.0
2023-11-05,09:30,UO 848,HKE,Dep 09:30,NRT,T1,H,207,2023-11-05 09:30:00,2023-11-05 09:30:00,0.0
2023-11-05,09:35,MU 724,CES,Dep 09:35,PVG,T1,J,18,2023-11-05 09:35:00,2023-11-05 09:35:00,0.0
2023-11-05,09:40,5J 241,CEB,Dep 09:46,CEB,T1,L,50,2023-11-05 09:46:00,2023-11-05 09:40:00,6.0
2023-11-05,09:45,CX 368,CPA,Dep 09:45,PVG,T1,A,28,2023-11-05 09:45:00,2023-11-05 09:45:00,0.0
2023-11-05,09:45,CX 536,CPA,Dep 09:53,NGO,T1,A,42,2023-11-05 09:53:00,2023-11-05 09:45:00,8.0
2023-11-05,09:55,CX 615,CPA,Dep 10:33,BKK,T1,A,40,2023-11-05 10:33:00,2023-11-05 09:55:00,38.0
2023-11-05,09:55,UO 680,HKE,Dep 10:04,NGO,T1,H,229,2023-11-05 10:04:00,2023-11-05 09:55:00,9.0
2023-11-05,09:55,UO 850,HKE,Dep 09:52,KIX,T1,H,210,2023-11-05 09:52:00,2023-11-05 09:55:00,-3.0
2023-11-05,10:00,BR 892,EVA,Dep 10:42,TPE,T1,E,65,2023-11-05 10:42:00,2023-11-05 10:00:00,42.0
2023-11-05,10:00,CX 348,CPA,Dep 09:58,SHA,T1,A,1,2023-11-05 09:58:00,2023-11-05 10:00:00,-2.0
2023-11-05,10:00,CX 450,CPA,Dep 10:09,"TPE, NRT",T1,E,48,2023-11-05 10:09:00,2023-11-05 10:00:00,9.0
2023-11-05,10:00,CX 785,CPA,Dep 10:06,DPS,T1,BC,31,2023-11-05 10:06:00,2023-11-05 10:00:00,6.0
2023-11-05,10:00,5J 149,CEB,Dep 10:05,CRK,T1,L,6,2023-11-05 10:05:00,2023-11-05 10:00:00,5.0
2023-11-05,10:10,CX 954,CPA,Dep 10:25,TAO,T1,A,524,2023-11-05 10:25:00,2023-11-05 10:10:00,15.0
2023-11-05,10:15,UO 616,HKE,Dep 10:12,KMJ,T1,H,205,2023-11-05 10:12:00,2023-11-05 10:15:00,-3.0
2023-11-05,10:15,UO 630,HKE,Dep 10:13,ICN,T1,H,201,2023-11-05 10:13:00,2023-11-05 10:15:00,-2.0
2023-11-05,10:20,CI 602,CAL,Dep 10:12,TPE,T1,F,68,2023-11-05 10:12:00,2023-11-05 10:20:00,-8.0
2023-11-05,10:20,CI 934,CAL,Dep 10:18,KHH,T1,F,70,2023-11-05 10:18:00,2023-11-05 10:20:00,-2.0
2023-11-05,10:20,CX 986,CPA,Dep 10:28,TFU,T1,A,11,2023-11-05 10:28:00,2023-11-05 10:20:00,8.0
2023-11-05,10:20,JL 736,JAL,Dep 10:18,NRT,T1,G,27,2023-11-05 10:18:00,2023-11-05 10:20:00,-2.0
2023-11-05,10:25,CX 356,CPA,Dep 10:31,NKG,T1,A,523,2023-11-05 10:31:00,2023-11-05 10:25:00,6.0
2023-11-05,10:25,CX 494,CPA,Dep 10:30,TPE,T1,E,2,2023-11-05 10:30:00,2023-11-05 10:25:00,5.0
2023-11-05,10:25,CX 828,CPA,Dep 10:34,YYZ,T1,B,49,2023-11-05 10:34:00,2023-11-05 10:25:00,9.0
2023-11-05,10:30,CX 520,CPA,Dep 10:49,NRT,T1,A,46,2023-11-05 10:49:00,2023-11-05 10:30:00,19.0
2023-11-05,10:30,FD 516,AIQ,Dep 10:31,CNX,T1,L,17,2023-11-05 10:31:00,2023-11-05 10:30:00,1.0
2023-11-05,10:45,CX 424,CPA,Dep 10:45,KHH,T1,B,25,2023-11-05 10:45:00,2023-11-05 10:45:00,0.0
2023-11-05,10:45,CX 506,CPA,Dep 10:53,KIX,T1,A,69,2023-11-05 10:53:00,2023-11-05 10:45:00,8.0
2023-11-05,10:45,FD 509,AIQ,Dep 10:42,DMK,T1,L,16,2023-11-05 10:42:00,2023-11-05 10:45:00,-3.0
2023-11-05,10:50,UO 870,HKE,Dep 10:47,NRT,T1,H,215,2023-11-05 10:47:00,2023-11-05 10:50:00,-3.0
2023-11-05,11:00,CX 163,CPA,Dep 11:20,MEL,T1,B,43,2023-11-05 11:20:00,2023-11-05 11:00:00,20.0
2023-11-05,11:00,5J 111,CEB,Dep 11:31,MNL,T1,L,24,2023-11-05 11:31:00,2023-11-05 11:00:00,31.0
2023-11-05,11:00,UO 172,HKE,Dep 11:10,RMQ,T1,H,217,2023-11-05 11:10:00,2023-11-05 11:00:00,10.0
2023-11-05,11:00,UA 862,UAL,Dep 10:55,SFO,T1,G,26,2023-11-05 10:55:00,2023-11-05 11:00:00,-5.0
2023-11-05,11:05,CI 904,CAL,Dep 11:03,TPE,T1,F,29,2023-11-05 11:03:00,2023-11-05 11:05:00,-2.0
2023-11-05,11:10,TR 979,TGW,Dep 11:11,SIN,T1,E,33,2023-11-05 11:11:00,2023-11-05 11:10:00,1.0
2023-11-05,11:10,HX 208,CRK,Dep 11:17,NKG,T1,K,219,2023-11-05 11:17:00,2023-11-05 11:10:00,7.0
2023-11-05,11:10,CX 588,CPA,Dep 11:19,FUK,T1,A,71,2023-11-05 11:19:00,2023-11-05 11:10:00,9.0
2023-11-05,11:15,BR 852,EVA,Dep 11:14,TPE,T1,E,35,2023-11-05 11:14:00,2023-11-05 11:15:00,-1.0
2023-11-05,11:25,MU 9624,CES,Dep 11:23,KMG,T1,J,47,2023-11-05 11:23:00,2023-11-05 11:25:00,-2.0
2023-11-05,11:25,MU 766,CES,Dep 11:27,NKG,T1,J,32,2023-11-05 11:27:00,2023-11-05 11:25:00,2.0
2023-11-05,11:30,PR 301,PAL,Dep 11:22,MNL,T1,F,8,2023-11-05 11:22:00,2023-11-05 11:30:00,-8.0
2023-11-05,11:30,HX 658,CRK,Dep 11:31,OKA,T1,K,218,2023-11-05 11:31:00,2023-11-05 11:30:00,1.0
2023-11-05,11:35,HX 618,CRK,Dep 11:39,KIX,T1,K,216,2023-11-05 11:39:00,2023-11-05 11:35:00,4.0
2023-11-05,11:35,UO 106,HKE,Dep 11:26,TPE,T1,H,207,2023-11-05 11:26:00,2023-11-05 11:35:00,-9.0
2023-11-05,11:35,MF 8716,CXA,Dep 11:29,JJN,T1,J,10,2023-11-05 11:29:00,2023-11-05 11:35:00,-6.0
2023-11-05,11:40,CX 739,CPA,Dep 11:47,SIN,T1,A,1,2023-11-05 11:47:00,2023-11-05 11:40:00,7.0
2023-11-05,11:40,HO 1650,DKH,Dep 11:41,NKG,T1,K,28,2023-11-05 11:41:00,2023-11-05 11:40:00,1.0
2023-11-05,11:45,Z2 1265,APG,Dep 11:52,MNL,T1,L,15,2023-11-05 11:52:00,2023-11-05 11:45:00,7.0
2023-11-05,11:50,RW 906,RYL,Dep 12:16,DVO,T1,D,49,2023-11-05 12:16:00,2023-11-05 11:50:00,26.0
2023-11-05,11:50,UO 898,HKE,Dep 12:13,KIX,T1,H,211,2023-11-05 12:13:00,2023-11-05 11:50:00,23.0
2023-11-05,11:55,MU 722,CES,Dep 12:02,SHA,T1,J,27,2023-11-05 12:02:00,2023-11-05 11:55:00,7.0
2023-11-05,12:00,AK 139,AXM,Dep 12:05,KUL,T1,L,16,2023-11-05 12:05:00,2023-11-05 12:00:00,5.0
2023-11-05,12:00,CX 332,CPA,Dep 12:03,PEK,T1,A,31,2023-11-05 12:03:00,2023-11-05 12:00:00,3.0
2023-11-05,12:00,CX 653,CPA,Dep 12:14,BKK,T1,A,13,2023-11-05 12:14:00,2023-11-05 12:00:00,14.0
2023-11-05,12:05,HX 775,CRK,Dep 12:07,BKK,T1,K,209,2023-11-05 12:07:00,2023-11-05 12:05:00,2.0
2023-11-05,12:10,CX 619,CPA,Dep 12:23,SIN,T1,A,40,2023-11-05 12:23:00,2023-11-05 12:10:00,13.0
2023-11-05,12:15,CX 960,CPA,Dep 12:15,HGH,T1,A,61,2023-11-05 12:15:00,2023-11-05 12:15:00,0.0
2023-11-05,12:15,UO 112,HKE,Dep 13:14,TPE,T1,H,217,2023-11-05 13:14:00,2023-11-05 12:15:00,59.0
2023-11-05,12:20,MU 2686,CES,Dep 12:10,WUX,T1,J,18,2023-11-05 12:10:00,2023-11-05 12:20:00,-10.0
2023-11-05,12:25,TW 116,TWB,Dep 13:08,ICN,T1,G,32,2023-11-05 13:08:00,2023-11-05 12:25:00,43.0
2023-11-05,12:25,OM 298,MGL,Dep 13:57,UBN,T1,G,26,2023-11-05 13:57:00,2023-11-05 12:25:00,92.0
2023-11-05,12:25,CX 884,CPA,Dep 12:53,LAX,T1,B,3,2023-11-05 12:53:00,2023-11-05 12:25:00,28.0
2023-11-05,12:30,SQ 875,SIA,Dep 12:32,SIN,T1,F,5,2023-11-05 12:32:00,2023-11-05 12:30:00,2.0
2023-11-05,12:30,MU 502,CES,Dep 12:23,PVG,T1,J,46,2023-11-05 12:23:00,2023-11-05 12:30:00,-7.0
2023-11-05,12:35,KE 172,KAL,Dep 13:11,ICN,T1,G,25,2023-11-05 13:11:00,2023-11-05 12:35:00,36.0
2023-11-05,12:35,MF 8656,CXA,Dep 12:54,HGH,T1,J,15,2023-11-05 12:54:00,2023-11-05 12:35:00,19.0
2023-11-05,12:45,CX 725,CPA,Dep 13:07,KUL,T1,B,65,2023-11-05 13:07:00,2023-11-05 12:45:00,22.0
2023-11-05,12:45,TG 601,THA,Dep 13:27,BKK,T1,H,44,2023-11-05 13:27:00,2023-11-05 12:45:00,42.0
